AgentID AgentLiquidity AgentPurposeCategory AgentStrategyType RiskAppetite ProActivity IntelligenceGap OwnTokenID DoB DoD
320 2053.0010226187123 Speculator noisy 0.5440475989574819 0.5066219718958388 0 0 27 39
321 0 Creator none 0 0 0 30 26 95
322 2336.6749171841816 Speculator noisy 0.5634055055372644 0.4906190325982048 0 0 30 41
323 2063.2269595716148 Speculator noisy 0.6610410160643868 0.4008620498086688 0 0 27 43
324 5110.177302040539 Utilizer fundy 0.20285684456025155 0.16263277353020703 0.111046425056681 0 23 49
325 9918.08367014991 Investor fundy 0.19652209782567834 0.1596783329850927 0.2391959945336611 0 23 69
326 4242.830197401918 Utilizer charty 0.37950396824639826 0.44227773240181945 0 0 25 42
327 0 Creator none 0 0 0 31 28 95
328 2216.4497697192387 Speculator noisy 0.6079875182504016 0.3926171829817765 0 0 29 38
329 5814.390744207464 Utilizer charty 0.37637275074911297 0.2610037722780885 0 0 22 50
330 5078.731773397706 Utilizer charty 0.45487022751083006 0.37748464958201305 0 0 24 44
331 4276.407136039673 Utilizer charty 0.4203121826013606 0.43889779085342956 0 0 21 40
332 0 Creator none 0 0 0 32 30 101
333 1707.6479917192078 Speculator noisy 0.6726768095929647 0.4769548357514165 0 0 21 31
334 10088.93433832299 Investor fundy 0.18000979293262986 0.08487248031509496 0.2490133181191877 0 22 70
335 5070.893223433198 Utilizer charty 0.4274912697605875 0.3818239280372604 0 0 31 56
336 5524.6592245959755 Utilizer charty 0.42193027286150714 0.3542065035347083 0 0 22 46
337 1810.2030616805232 Speculator fundy 0.21834433265281422 0.16756533006643076 0.23511815493743635 0 29 41
338 9505.480456820585 Investor fundy 0.2153214545596032 0.12690811605280325 0.16524278964290112 0 32 79
339 2127.3437853840137 Speculator noisy 0.7204477010105712 0.3613286887281367 0 0 27 38
340 4468.41131353065 Utilizer charty 0.37338573039074713 0.27338075907495846 0 0 21 47
341 1940.1891047733757 Speculator noisy 0.32023406948511024 0.5486071205187179 0 0 29 40
342 2178.206502837058 Speculator noisy 0.4974653653830679 0.4807158542264447 0 0 22 30
343 10823.67010386713 Investor fundy 0.22614256535030436 0.09967342688976885 0.1712262522171719 0 32 82
344 2208.20635138954 Speculator noisy 0.5669890211541952 0.4154075049868474 0 0 24 38
345 1730.0607874243901 Speculator noisy 0.6579798527648704 0.6007373722184954 0 0 32 44
346 2145.078229411901 Speculator noisy 0.6302829949917842 0.6029732932915094 0 0 25 36
347 0 Creator none 0 0 0 33 30 96
348 4806.871821485987 Utilizer charty 0.3747785714333547 0.3438854929080804 0 0 32 58
349 0 Creator none 0 0 0 34 30 99
350 10039.180992298227 Investor fundy 0.23552848113369307 0.12849865341080477 0.18124756610220435 0 32 80
351 2007.0496859194852 Speculator noisy 0.44725779057183546 0.5439505801628945 0 0 24 37
352 0 Creator none 0 0 0 35 21 96
353 8927.31376245102 Investor charty 0.4062516635555224 0.3644148326626661 0 0 21 70
354 2083.38384841443 Speculator noisy 0.4453454666881381 0.47119944195386565 0 0 29 40
355 1799.1349265360216 Speculator noisy 0.6511470049170593 0.40829073112987346 0 0 21 27
356 2212.58554274988 Speculator noisy 0.5913676941236482 0.5260322389545063 0 0 22 32
357 5549.375436373276 Utilizer charty 0.3811698320006711 0.2917308681768564 0 0 29 54
358 9463.68111965883 Investor fundy 0.2634395310591141 0.13110760414985437 0.19000789249479783 0 24 76
359 5510.649560420535 Utilizer charty 0.3469907526947386 0.3595421454311941 0 0 23 48
360 0 Creator none 0 0 0 36 23 92
361 1817.7288744475297 Speculator noisy 0.5276131607716541 0.42084744433589805 0 0 24 36
362 0 Creator none 0 0 0 37 32 102
363 10113.721518084061 Investor fundy 0.1789245716669422 0.1271683093764638 0.20850919992116848 0 25 68
364 1587.3758638082313 Speculator noisy 0.6369232844818561 0.6075960223197607 0 0 21 31
365 5214.435419593522 Utilizer charty 0.435901132241064 0.25820373201408253 0 0 29 53
366 4002.8332060628163 Utilizer charty 0.43099459552063124 0.43184754006243553 0 0 28 52
367 5300.023973615217 Utilizer charty 0.37606789957865727 0.3190764362955092 0 0 21 48
368 1887.0660099590052 Speculator charty 0.45456448795928966 0.2401759295075395 0 0 22 35
369 1787.9518098558142 Speculator noisy 0.6888191262359074 0.44296677443537447 0 0 30 38
370 7520.94619999397 Investor fundy 0.2418752203475536 0.1563038571751037 0.16518824283936645 0 25 69
371 4468.137198046817 Utilizer charty 0.4009697465539874 0.39397920487995897 0 0 23 46
372 4370.20971312835 Utilizer charty 0.3463929103672384 0.18895214888726886 0 0 22 50
373 2444.5933186799098 Speculator noisy 0.7715179675410626 0.5620630484880157 0 0 25 39
374 1967.099508039601 Speculator noisy 0.5608754033376693 0.5282594842456402 0 0 32 48
375 4681.25855838378 Utilizer fundy 0.1586583206289864 0.1624709071899519 0.21852026731514446 0 23 45
376 2093.680938917571 Speculator noisy 0.7208580432715731 0.6517846790219911 0 0 30 40
377 4993.536551524471 Utilizer fundy 0.18485548337800828 0.08110334988465995 0.19986440241001854 0 28 50
378 2206.1636760957917 Speculator noisy 0.6235861000160736 0.4983698839640522 0 0 22 34
379 1864.4742167901466 Speculator noisy 0.5319836926512729 0.4652298178855486 0 0 29 40
380 2395.045961435104 Speculator noisy 0.5946985190887529 0.6127568233037481 0 0 29 42
381 0 Creator none 0 0 0 38 31 102
382 0 Creator none 0 0 0 39 23 90
383 4360.779422555979 Utilizer charty 0.37180855195719953 0.31211715159718734 0 0 29 47
384 1804.3544426356727 Speculator noisy 0.6236981827442915 0.3763826252902271 0 0 32 40
385 2638.433364101318 Speculator noisy 0.5656063741002458 0.5283324445327482 0 0 26 41
386 9822.527554628057 Investor fundy 0.19298424590924365 0.1945480419202035 0.24273524398994406 0 21 71
387 0 Creator none 0 0 0 40 23 87
388 5074.730086549775 Utilizer charty 0.3392204618419532 0.46812955089625347 0 0 25 46
389 2046.6322915148082 Speculator charty 0.47229915048563453 0.42947549503848814 0 0 21 30
390 1678.985110352385 Speculator noisy 0.4948262090032162 0.5956605756968358 0 0 27 38
391 5576.215210659461 Utilizer fundy 0.21729580443821744 0.10904176623303394 0.26909651738867524 0 29 50
392 5095.636330314719 Utilizer charty 0.430564668250615 0.42491197182335616 0 0 23 50
393 0 Creator none 0 0 0 41 32 99
394 9526.64516757515 Investor fundy 0.18982253587759704 0.11137689207017087 0.1966538984701575 0 23 70
395 4738.78998981897 Utilizer charty 0.35650764067118795 0.28997726477656177 0 0 22 49
396 5325.151792954423 Utilizer charty 0.4326759335464938 0.4338530928751145 0 0 31 57
397 9345.24647360437 Investor fundy 0.2450994232913809 0.10872134687798579 0.1283029189489578 0 30 77
398 10008.34862968879 Investor fundy 0.26225442182224035 0.19874548081016052 0.22526739518506098 0 27 79
399 1634.7491993893009 Speculator noisy 0.5066944054167577 0.44919095563117517 0 0 27 41
400 10047.765954934433 Investor fundy 0.2240681600261665 0.1045740569956543 0.22510428854884068 0 29 75
401 10962.613193980813 Investor fundy 0.18077206686129021 0.09148502692168066 0.20628538965349788 0 27 75
402 0 Creator none 0 0 0 42 31 98
403 10890.124934642148 Investor fundy 0.27517914672949406 0.10046941701965184 0.1118942361175806 0 25 79
404 4775.5415239764525 Utilizer charty 0.4080000643585149 0.2342177658775348 0 0 22 46
405 10523.036602735983 Investor fundy 0.21110911251670428 0.17025729751570085 0.19333101035807473 0 23 74
406 5373.603262581975 Utilizer charty 0.3629723200501307 0.5085769333710554 0 0 24 46
407 2349.7145665081744 Speculator noisy 0.6772910141167853 0.6161842320323767 0 0 31 41
408 4828.547570903598 Utilizer charty 0.29018630765108316 0.40420116482881674 0 0 29 50
409 2077.449887083833 Speculator noisy 0.5087902804476366 0.48917164865653734 0 0 25 35
410 2258.259066217729 Speculator noisy 0.6590791171971325 0.5101653926497761 0 0 21 33
411 10277.860362561338 Investor fundy 0.17061382490164848 0.16416028280171527 0.18679881361041725 0 21 69
412 2261.6951889096144 Speculator noisy 0.6161393351075446 0.4121568135747975 0 0 21 35
413 2053.7407125158625 Speculator charty 0.41546687390422943 0.2145124864579421 0 0 24 35
414 1807.543325465981 Speculator noisy 0.7032301746925484 0.4968923442786209 0 0 21 31
415 9656.304719424168 Investor fundy 0.2155004348634157 0.12760739042225305 0.12439080769522566 0 28 75
416 9784.844598147278 Investor fundy 0.2317563986687223 0.14622357855609489 0.1579939224343255 0 25 73
417 5617.928798601052 Utilizer charty 0.5042795284965176 0.20407238141318026 0 0 29 51
418 8923.662198929687 Investor fundy 0.19794789511622454 0.12160072364431927 0.19257655762228618 0 23 69
419 1685.5572299208147 Speculator noisy 0.6820277037737742 0.4833515962363439 0 0 23 36
420 1651.6809202563836 Speculator noisy 0.6465235328351174 0.5743344089404169 0 0 21 36
421 2051.7389026055225 Speculator noisy 0.5808135415900119 0.5280948659096941 0 0 38 51
422 4786.2660717187255 Utilizer charty 0.3697110036850501 0.2908174188815528 0 0 54 77
423 0 Creator none 0 0 0 43 46 109
424 4921.733767723404 Utilizer charty 0.410208009043965 0.4198713054210893 0 0 43 69
425 2112.225455662507 Speculator noisy 0.5618401101668622 0.5472041184820853 0 0 48 59
426 1711.6777368969908 Speculator noisy 0.5553950107769469 0.48813663148801323 0 0 39 50
427 4858.6738830264585 Utilizer charty 0.3486594345603079 0.29780538298871495 0 0 54 75
428 2196.7865915658567 Speculator noisy 0.6269219788569386 0.42106012986509866 0 0 36 43
429 4663.338108929786 Utilizer charty 0.3768344790837989 0.36832165164843567 0 0 55 81
430 0 Creator none 0 0 0 44 44 116
431 0 Creator none 0 0 0 45 40 111
432 2208.2207285642467 Speculator noisy 0.5851210621397884 0.5065981540574392 0 0 48 59
433 1974.3546034869266 Speculator noisy 0.5184068001454352 0.47223302154340285 0 0 59 70
434 5156.295711568839 Utilizer charty 0.4072370268762602 0.4490029326072578 0 0 55 77
435 4877.506757272921 Utilizer charty 0.39657995841285154 0.3486092946820627 0 0 42 60
436 0 Creator none 0 0 0 46 39 108
437 2422.397059545696 Speculator fundy 0.2067295646358101 0.17225844143531657 0.11846100725057924 0 51 63
438 1763.1660399960956 Speculator noisy 0.5754391195156419 0.44071096095014833 0 0 34 43
439 9982.571879099758 Investor fundy 0.20026344427259685 0.16768312843427827 0.16562985013486856 0 57 102
440 2171.0641853948823 Speculator noisy 0.5335133449500417 0.5262147723409343 0 0 59 74
441 1824.119618354624 Speculator noisy 0.559394569540742 0.4135398793687921 0 0 57 71
442 5214.991685773403 Utilizer charty 0.49122588601371125 0.3877124265996909 0 0 44 66
443 11170.11957027702 Investor fundy 0.19842724644809315 0.17400215208172423 0.20477735304375547 0 39 86
444 2038.2891044448209 Speculator noisy 0.5461248144164529 0.6135997926476581 0 0 43 57
445 4786.266720346752 Utilizer charty 0.38081083148439676 0.2935848648463805 0 0 40 60
446 8737.752614814714 Investor fundy 0.1863866282244911 0.16055094250172727 0.26766988873514924 0 42 93
447 0 Creator none 0 0 0 47 42 111
448 2111.39883962454 Speculator noisy 0.7070634610123936 0.46813321403435726 0 0 46 56
449 1907.7145260835143 Speculator charty 0.3673847211614736 0.30728218244842176 0 0 50 57
450 2302.3141933180214 Speculator noisy 0.6615916187138865 0.48734044210429794 0 0 54 65
451 10433.398318138952 Investor fundy 0.20857307283000465 0.15613531702866398 0.22927927058602654 0 47 95
452 4689.611144754126 Utilizer charty 0.4678319479873609 0.452995166190975 0 0 50 72
453 11435.398346448477 Investor fundy 0.18826247712614835 0.12041859156994923 0.16602172919769576 0 44 94
454 1872.9397399188585 Speculator charty 0.44110992185285025 0.40623744393939826 0 0 57 72
455 2640.3822608321484 Speculator noisy 0.7260716146385462 0.5074860071654197 0 0 40 54
456 8094.337809369663 Investor fundy 0.2543623417954254 0.11040444418591197 0.19803158905669174 0 50 97
457 5574.60574762283 Utilizer charty 0.34536807927861457 0.34464129607607613 0 0 48 71
458 1936.8298873679175 Speculator noisy 0.5451449554105068 0.5388193884615209 0 0 52 63
459 5153.862109178273 Utilizer charty 0.4275893499976572 0.38633623980010257 0 0 45 66
460 0 Creator none 0 0 0 48 52 123
461 11969.496048656198 Investor fundy 0.2542747254108468 0.05602490156197955 0.22907726571028506 0 43 93
462 10796.061408359685 Investor fundy 0.22449235907254214 0.16443076021180628 0.15940215902641 0 34 84
463 4499.288505176766 Utilizer charty 0.3921960328370139 0.44347411651847346 0 0 40 63
464 4313.172029086389 Utilizer charty 0.32730198394159626 0.2222393559978635 0 0 57 82
465 1658.640331593547 Speculator noisy 0.48283545441650877 0.4491333111070189 0 0 33 42
466 8843.484304479369 Investor fundy 0.19092017168367426 0.19337707238750146 0.16111525412802385 0 50 98
467 11006.583835061814 Investor fundy 0.15031574970392014 0.2518598761922176 0.24646331490874915 0 53 104
468 6312.351264405586 Utilizer charty 0.42262648408831327 0.28586778585762757 0 0 50 76
469 1636.1721835584708 Speculator noisy 0.48881847408773044 0.5637071395581177 0 0 54 68
470 4706.707333825727 Utilizer charty 0.4610108188631311 0.3003621198295895 0 0 52 75
471 5217.432488631535 Utilizer noisy 0.3627114506205078 0.5159974899137372 0 0 35 58
472 1667.4592720113637 Speculator noisy 0.715327641956331 0.5492832278005824 0 0 50 61
473 4677.99725870235 Utilizer charty 0.42108927738682095 0.43957119041641163 0 0 57 75
474 0 Creator none 0 0 0 49 44 109
475 10057.430298691876 Investor charty 0.4112684634679276 0.1951416284574509 0 0 53 95
476 4387.892399894779 Utilizer charty 0.4361510440904793 0.4070451035055381 0 0 51 76
477 5211.5287004868305 Utilizer charty 0.38654815275050053 0.4007438914908172 0 0 41 65
478 8823.651532924934 Investor fundy 0.19559796127370524 0.1501155294937532 0.17163057262453968 0 48 96
479 4978.04636270768 Utilizer charty 0.3791641985721431 0.41863793432266794 0 0 52 74
480 5412.741468611392 Utilizer charty 0.30760206836480075 0.3018895589176645 0 0 36 62
481 2532.037276740559 Speculator noisy 0.8351571421356084 0.6912004387823378 0 0 44 56
482 1938.6197757216435 Speculator noisy 0.5420032468546578 0.5682539808737055 0 0 55 68
483 2426.471311169148 Speculator noisy 0.7204296563718858 0.4450550731222144 0 0 57 69
484 1796.4121159332879 Speculator noisy 0.6940310846001393 0.4189498608012516 0 0 55 65
485 5382.322540245548 Utilizer charty 0.34321085824374714 0.33410820852856976 0 0 42 67
486 1913.660045268284 Speculator noisy 0.6392221416720132 0.6132003742404115 0 0 38 49
487 4539.395355518652 Utilizer charty 0.38540868158914815 0.23643129736038904 0 0 59 83
488 5611.234081821031 Utilizer fundy 0.21578626134340187 0.14852074572134288 0.19102814052100595 0 48 76
489 2147.544897432126 Speculator charty 0.394170557784408 0.24127635837141936 0 0 45 57
490 0 Creator none 0 0 0 50 41 108
491 10605.019860559869 Investor fundy 0.23680151635227392 0.14429594929324704 0.11451261897954708 0 57 112
492 1651.2973673398074 Speculator noisy 0.730798691253249 0.484708244756981 0 0 53 61
493 5404.6166919706275 Utilizer charty 0.3613826077155021 0.4963615059769729 0 0 40 65
494 5270.532022956071 Utilizer charty 0.3816304993514342 0.441828848110492 0 0 53 73
495 11016.960447556758 Investor fundy 0.15363052027152002 0.10484734215989965 0.17077491101746112 0 36 85
496 11618.897134075743 Investor fundy 0.1781771554912009 0.16512050902514583 0.13631226001402846 0 40 85
497 1635.2904872980848 Speculator noisy 0.5999529679658263 0.4753364580599597 0 0 44 58
498 9182.300595959938 Investor fundy 0.18999919732798093 0.16351890630516486 0.26629907251145835 0 39 88
499 0 Creator none 0 0 0 51 50 119
500 5341.719054532004 Utilizer charty 0.43517631772749643 0.322614485491743 0 0 56 80
