AgentID,PurposeCategory,StrategyType,Liquidity,Holdings_1,Holdings_2,RiskAppetite,ProActiveness,IntelligenceGap,OwnTokenId,DayOfBirth,DayOfPassing,NumTermsForeseen_Fundy,DailyWeights4MvngAvg_Charty_1,DailyWeights4MvngAvg_Charty_2,DailyWeights4MvngAvg_Charty_3
1373,Investor,fundy,10837.4745635259,0,0,17.5543959224504,18.1793327606655,15.1184731155382,1373,8,56,18,3,6,8
1374,Investor,fundy,8713.05830657042,0,0,26.4404184625099,10.7618216756838,23.8698517281282,1374,8,56,16,3,6,8
1375,Investor,fundy,10162.8661485898,0,0,18.5540675151696,22.507128543056,14.3617044703099,1375,8,56,17,3,6,8
1376,Investor,fundy,10232.798507202,0,0,25.2181734057741,17.4970495269667,16.6157788316577,1376,8,56,23,3,6,8
1377,Investor,charty,9488.49209560532,0,0,43.521304011881,36.5126026222502,0,1377,8,56,0,3,6,8
1378,Investor,fundy,9539.44383167313,0,0,16.1534819502777,14.2248167237232,24.9323795370008,1378,8,56,20,3,6,8
1379,Investor,fundy,10443.7886803151,0,0,21.6508318107469,16.9053072636454,17.4228652126996,1379,8,56,19,3,6,8
1380,Investor,fundy,11681.676749478,0,0,18.072198418418,12.9183968805719,25.430060108899,1380,8,56,16,3,6,8
1381,Investor,fundy,9524.13569608621,0,0,24.2350924123248,12.7437878345376,15.2311768970096,1381,8,56,18,3,6,8
1382,Investor,fundy,10613.0739758616,0,0,17.7084788500227,11.3923924497918,21.0325765388124,1382,8,56,21,3,6,8
1383,Investor,fundy,9173.10840545118,0,0,17.3050266225849,14.7172748100209,20.0987189041743,1383,8,56,19,3,6,8
1384,Investor,fundy,9879.18740320578,0,0,21.5984755116859,10.6794414055566,14.4424894431388,1384,8,56,18,3,6,8
1385,Investor,fundy,9722.20243873774,0,0,20.0979816814743,12.7210538249855,21.1148116448935,1385,8,56,13,3,6,8
1386,Investor,fundy,10724.9254966468,0,0,21.0438410454822,9.50802923544801,21.2410681979858,1386,9,57,20,3,6,8
1387,Investor,fundy,9313.99123464152,0,0,24.0047521512009,14.6542727400824,21.2292909101378,1387,9,57,15,3,6,8
1388,Investor,fundy,10488.1070420499,0,0,21.1958619686899,18.1759372761951,18.2932459419481,1388,9,57,18,3,6,8
1389,Investor,fundy,10429.9490276787,0,0,19.1651983066624,16.3686914020807,16.0380742887525,1389,9,57,16,3,6,8
1390,Investor,charty,10104.6519226063,0,0,36.7563483433226,29.3669228690999,0,1390,9,57,0,3,6,8
1391,Investor,fundy,11069.6575667808,0,0,20.195934617737,19.2848249766469,21.9665885353176,1391,9,57,21,3,6,8
1392,Investor,fundy,10016.7573916345,0,0,16.6719502084777,11.9411690751023,20.1365745495997,1392,9,57,18,3,6,8
1393,Investor,fundy,10700.607496048,0,0,20.0294793466909,11.9503525159083,24.3854845430635,1393,9,57,23,3,6,8
1394,Investor,charty,9150.73786089778,0,0,36.0176094642907,23.5044805730943,0,1394,9,57,0,3,6,8
1395,Investor,fundy,11010.3038936295,0,0,17.0163993243877,16.4116662928944,17.3111680092244,1395,9,57,23,3,6,8
1396,Investor,fundy,9840.05062781687,0,0,18.3693426056327,17.1191460621987,22.8642411728814,1396,9,57,20,3,6,8
1397,Investor,fundy,9810.54071697263,0,0,18.6771779016407,13.5708044708382,16.3060384424187,1397,9,57,20,3,6,8
1398,Investor,fundy,11346.7237149338,0,0,21.9219163324466,15.5385840619419,26.5327235822937,1398,9,57,17,3,6,8
1399,Investor,fundy,8730.81708155753,0,0,20.4296102811845,10.7079309151193,24.0906863127742,1399,9,57,14,3,6,8
1400,Investor,fundy,11336.7278703019,0,0,17.2115866428576,10.1454983517424,19.9083886766456,1400,9,57,20,3,6,8
1401,Investor,noisy,10454.6678168678,0,0,55.9562651596799,62.5342216266925,0,1401,9,57,0,3,6,8
1402,Investor,fundy,10019.6439351642,0,0,19.4366294063999,10.1548197616076,20.475978692679,1402,9,57,17,3,6,8
1403,Investor,fundy,9492.64491610148,0,0,25.4789785114941,18.0199181263531,19.9846949388389,1403,9,57,17,3,6,8
1404,Investor,fundy,10048.7150771206,0,0,13.6490653771139,13.9048719415596,15.4501725724083,1404,9,57,20,3,6,8
1405,Investor,fundy,10362.8405645849,0,0,18.5042306426373,18.4956154818314,13.7931543917739,1405,9,57,15,3,6,8
1406,Investor,fundy,8145.98153333783,0,0,18.0786991115791,19.5044922259058,11.8694816874282,1406,9,57,19,3,6,8
1407,Investor,fundy,7656.70375337533,0,0,17.2182900324904,10.1129113312783,12.9617671281165,1407,9,57,14,3,6,8
1408,Investor,fundy,9553.02870876184,0,0,20.8071251860333,9.63819169498887,26.5492599251509,1408,9,57,17,3,6,8
1409,Investor,fundy,11047.0959960811,0,0,19.672497413898,12.6857020705837,24.1329810770818,1409,9,57,20,3,6,8
1410,Investor,fundy,11204.3555686721,0,0,18.7818290358867,8.45207459678053,14.6428802971289,1410,9,57,12,3,6,8
1411,Investor,fundy,10746.4393912827,0,0,18.176842583149,13.7470495481107,12.6458297827921,1411,9,57,16,3,6,8
1412,Investor,fundy,11125.5674516791,0,0,17.7210844862118,13.2796396929646,17.7635330445465,1412,9,57,15,3,6,8
1413,Investor,fundy,9539.84497145112,0,0,20.9165921037324,22.0280026532379,17.2503753335503,1413,9,57,17,3,6,8
1414,Investor,charty,9326.48892215409,0,0,42.8034155448957,53.8257382244387,0,1414,9,57,0,3,6,8
1415,Investor,fundy,10792.3507835308,0,0,17.0198442476111,13.2419271152755,21.5571114161016,1415,9,57,22,3,6,8
1416,Investor,fundy,10943.5945975823,0,0,19.5083731072776,19.9116693630828,19.5155176638049,1416,9,57,18,3,6,8
1417,Investor,fundy,11214.045670286,0,0,21.0757553301064,14.1816549950589,19.3135274457785,1417,9,57,18,3,6,8
1418,Investor,charty,10306.3378703907,0,0,46.7643143433766,28.2998603955438,0,1418,9,57,0,3,6,8
1419,Investor,fundy,9956.63110682201,0,0,16.2221112148945,13.3820109100242,15.6049303933712,1419,9,57,17,3,6,8
1420,Investor,fundy,10326.683795697,0,0,25.8824724084748,13.5141422937417,25.576673197796,1420,9,57,16,3,6,8
1421,Investor,fundy,10649.0306125834,0,0,20.9119488673894,13.5456692634377,20.7349667489322,1421,9,57,25,3,6,8
1422,Investor,fundy,10672.1556983627,0,0,20.0629781993922,13.2521422023196,11.8396885669865,1422,9,57,20,3,6,8
1423,Investor,fundy,10443.2951498019,0,0,22.583508984147,22.4335239587825,14.1154173193222,1423,9,57,23,3,6,8
1424,Investor,fundy,9279.55702336001,0,0,20.629413082376,14.3473301155461,26.8030895846693,1424,9,57,16,3,6,8
1425,Investor,fundy,10876.8285404753,0,0,14.9031762678765,16.0455764459763,17.7421660009954,1425,9,57,18,3,6,8
1426,Investor,fundy,11330.1398390876,0,0,16.943833104634,22.1453901355638,23.1431907446535,1426,9,57,22,3,6,8
1427,Investor,fundy,10407.6333477901,0,0,17.8655636029264,14.3556886556913,27.8649485418162,1427,9,57,18,3,6,8
1428,Investor,fundy,9162.43135095334,0,0,19.5341064270762,12.3979978761973,22.9110673178692,1428,9,57,15,3,6,8
1429,Investor,fundy,8061.96728838551,0,0,15.5995833337139,20.9166572807002,16.7195222836354,1429,9,57,20,3,6,8
1430,Investor,charty,10624.0948754148,0,0,31.0672531177131,27.9712195239665,0,1430,9,57,0,3,6,8
1431,Investor,fundy,8839.06984048579,0,0,23.0282475110864,10.4794758293687,23.5229610604474,1431,9,57,22,3,6,8
1432,Investor,fundy,9573.72141161659,0,0,23.7144619381503,17.9808896073354,20.6861053718083,1432,9,57,16,3,6,8
1433,Investor,fundy,11309.9124217183,0,0,20.3106452425303,12.5510500779223,19.8604574332243,1433,9,57,18,3,6,8
1434,Investor,fundy,10102.6564031922,0,0,24.5401425585068,16.7684957316879,19.7369520687668,1434,9,57,18,3,6,8
1435,Investor,fundy,11189.2885497836,0,0,19.3321521552195,10.3294666670421,12.0511999897494,1435,9,57,13,3,6,8
1436,Investor,fundy,10590.1505171866,0,0,20.2707614162697,23.4916278745888,23.33055751789,1436,9,57,19,3,6,8
1437,Investor,fundy,8492.54130985786,0,0,20.2991506581887,9.81556890045661,17.9928527761035,1437,9,57,17,3,6,8
1438,Investor,fundy,9854.12951884762,0,0,28.9056310729811,20.526761943869,15.3761188198932,1438,9,57,17,3,6,8
1439,Investor,fundy,9771.87194908643,0,0,19.3522524789361,17.8979276447677,23.5016988183839,1439,9,57,15,3,6,8
1440,Investor,fundy,8274.31231909312,0,0,23.0857324193015,8.72458285299007,17.9054406929696,1440,9,57,20,3,6,8
1441,Investor,fundy,10028.6242704731,0,0,27.428967118801,14.7975466320299,21.6478900122265,1441,9,57,19,3,6,8
1442,Investor,fundy,10387.7637380463,0,0,16.2297168972582,14.0233199012843,26.5444242230375,1442,9,57,20,3,6,8
1443,Investor,fundy,10117.8369436824,0,0,24.3554609485149,15.0772603204,20.6603452910982,1443,9,57,17,3,6,8
1444,Investor,fundy,10109.6647816155,0,0,15.0876060077009,14.0985853444143,13.0882905511339,1444,9,57,17,3,6,8
1445,Investor,fundy,8884.90435726798,0,0,22.8266702077108,11.7374898246489,28.641046253458,1445,9,57,17,3,6,8
1446,Investor,charty,8939.34157740803,0,0,38.463008439543,31.7047504758575,0,1446,9,57,0,3,6,8
1447,Investor,fundy,8808.06285644274,0,0,22.2257762194758,19.0481632589311,19.3343152898088,1447,9,57,20,3,6,8
1448,Investor,fundy,11227.1813436702,0,0,20.6926709446351,15.8217359623766,25.8399671450528,1448,9,57,22,3,6,8
1449,Investor,fundy,11084.9414257312,0,0,21.461038533435,13.7672976337305,13.0991562305365,1449,9,57,16,3,6,8
1450,Investor,fundy,11091.1764120524,0,0,17.0012751123374,17.6232621557474,24.57500212611,1450,9,57,11,3,6,8
1451,Investor,fundy,10163.9473818699,0,0,20.1954620622913,15.4452161971873,24.8498245553307,1451,9,57,19,3,6,8
1452,Investor,fundy,8816.06236423314,0,0,20.0791543543164,9.82947407452289,21.7600693907565,1452,9,57,24,3,6,8
1453,Investor,fundy,11067.875685321,0,0,17.5506496750055,17.9628051326342,20.6190469789212,1453,9,57,20,3,6,8
1454,Investor,fundy,10074.005992401,0,0,18.1927063916705,12.4201289824572,17.9311302640363,1454,9,57,21,3,6,8
1455,Investor,fundy,8987.37742274339,0,0,23.2007776712629,7.36074721516705,22.6053366519252,1455,9,57,19,3,6,8
1456,Investor,fundy,11351.1147947013,0,0,22.4511715685622,13.3438492223514,14.6108457794098,1456,9,57,13,3,6,8
1457,Investor,fundy,11712.1321797685,0,0,18.5701779693863,11.1172826594777,17.7196223271669,1457,9,57,21,3,6,8
1458,Investor,fundy,9265.35394617142,0,0,22.633384878261,28.6767012655938,21.2114738255205,1458,9,57,17,3,6,8
1459,Investor,charty,8482.91061388622,0,0,44.8897550993034,28.8880838302462,0,1459,9,57,0,3,6,8
1460,Investor,fundy,10494.3077927931,0,0,15.7574942501847,9.92076115275814,25.1767076913398,1460,9,57,14,3,6,8
1461,Investor,fundy,8266.40397931842,0,0,19.5187237832183,13.6469979064339,15.6648042350874,1461,9,57,18,3,6,8
1462,Investor,fundy,10334.0524131138,0,0,19.5740312265547,23.3165639359276,20.5938696272444,1462,9,57,20,3,6,8
1463,Investor,fundy,11810.1989775725,0,0,18.3565259384588,15.4702688760844,9.55771512553857,1463,9,57,21,3,6,8
1464,Investor,fundy,10547.6705340043,0,0,23.9791995676252,16.6923467770131,18.6405853464358,1464,9,57,19,3,6,8
1465,Investor,fundy,11529.5453086554,0,0,22.8112457235216,8.08742961904922,23.1194046244769,1465,9,57,16,3,6,8
1466,Investor,fundy,11836.1182257715,0,0,23.5516463178829,23.1575304766878,21.4593074383183,1466,9,57,14,3,6,8
1467,Investor,charty,8692.33877945365,0,0,45.068627457065,38.9227588004677,0,1467,9,57,0,3,6,8
1468,Investor,fundy,8043.62662327914,0,0,19.2654328239889,13.9839053682271,20.0967921412671,1468,9,57,15,3,6,8
1469,Investor,fundy,11024.2146808144,0,0,18.9204717015224,15.1675271007681,18.0360843026343,1469,9,57,19,3,6,8
1470,Investor,fundy,11223.1149529977,0,0,15.8236857020967,13.8008968460905,26.0245939901438,1470,9,57,17,3,6,8
1471,Investor,fundy,9536.35816120543,0,0,19.8362293645349,16.9704750301894,13.8786278107233,1471,9,57,17,3,6,8
1472,Investor,fundy,9528.17308417932,0,0,20.029164333177,11.6603876506857,14.0529241342079,1472,9,57,19,3,6,8
1473,Investor,charty,9354.1789953264,0,0,38.0380963452388,28.4415122016453,0,1473,9,57,0,3,6,8
1474,Investor,fundy,10898.7551113051,0,0,23.1405347062624,18.9298910832297,21.4658371369546,1474,9,57,20,3,6,8
1475,Investor,fundy,10896.9678936253,0,0,21.7273170265913,16.4917672160051,25.9023740899019,1475,9,57,12,3,6,8
1476,Investor,fundy,11208.2854941881,0,0,24.6531434919526,20.3224628682292,19.6603336760118,1476,9,57,20,3,6,8
1477,Investor,fundy,9735.54541408141,0,0,25.3043893978434,18.1398602773352,22.580520383872,1477,9,57,15,3,6,8
1478,Investor,fundy,11743.7780215317,0,0,22.3306733636312,15.8236131656942,20.2404122633245,1478,9,57,15,3,6,8
1479,Investor,fundy,11561.4786916384,0,0,19.3961192704735,19.1882242220741,19.4572060256362,1479,9,57,17,3,6,8
1480,Investor,fundy,10159.1058546479,0,0,20.0015488127645,17.273039739139,15.6708948437874,1480,9,57,18,3,6,8
1481,Investor,fundy,10350.8944941749,0,0,23.6074198045204,16.474333522368,24.8672212870643,1481,9,57,14,3,6,8
1482,Investor,fundy,10719.6389301009,0,0,23.1827321244596,21.2120953445249,25.3210096674341,1482,9,57,13,3,6,8
1483,Investor,fundy,8630.75709347363,0,0,23.9123511369264,12.9143138479293,13.4845487455958,1483,9,57,20,3,6,8
1484,Investor,fundy,9004.84365481446,0,0,21.6104815151122,13.1908272864728,14.4263466716143,1484,9,57,20,3,6,8
1485,Investor,noisy,9183.08673283963,0,0,69.1060305778011,52.8289347991276,0,1485,9,57,0,3,6,8
1486,Investor,fundy,11064.4485274837,0,0,19.6696923442173,14.9668046251403,18.4865353481244,1486,9,57,21,3,6,8
1487,Investor,fundy,8825.62281767475,0,0,28.1123499545672,7.97563180484418,20.0195699111778,1487,9,57,15,3,6,8
1488,Investor,fundy,9911.70323316867,0,0,22.5759665191102,8.77423632932947,17.7344822352254,1488,9,57,16,3,6,8
1489,Investor,fundy,11185.8669488993,0,0,20.3175489175143,11.7002596072706,16.5210875364064,1489,9,57,18,3,6,8
1490,Investor,fundy,10842.6031515262,0,0,20.6554653619677,11.847656886629,21.6982106733727,1490,9,57,18,3,6,8
1491,Investor,fundy,9639.88278727653,0,0,23.2675272770415,20.7224146675472,22.5329020823103,1491,9,57,16,3,6,8
1492,Investor,fundy,11023.5900071168,0,0,26.8767674208202,16.4359158792328,15.0079176694539,1492,9,57,21,3,6,8
1493,Investor,fundy,9186.16459345311,0,0,16.7225468477014,15.5470904706901,22.6229110852488,1493,9,57,13,3,6,8
1494,Investor,fundy,10267.2598422014,0,0,21.6926959993507,10.2945627160206,19.0157227001696,1494,9,57,18,3,6,8
1495,Investor,fundy,9106.00328674926,0,0,16.8422236247837,13.6156261843318,20.961716569792,1495,9,57,19,3,6,8
1496,Investor,fundy,9945.15682879464,0,0,18.574476811925,10.6272556263837,15.9899552260898,1496,9,57,19,3,6,8
1497,Investor,fundy,8960.59052551115,0,0,19.0103360424143,11.4897238129568,22.6687077351944,1497,9,57,17,3,6,8
1498,Investor,fundy,8381.48695332364,0,0,13.8552802093747,7.97700612614169,10.2432068060884,1498,9,57,22,3,6,8
1499,Investor,fundy,8930.9696023527,0,0,14.0763910713462,9.84871568222085,13.7967206155503,1499,9,57,20,3,6,8
1500,Investor,fundy,8019.34813272564,0,0,21.5483373315135,13.9813939467742,16.6995736569344,1500,9,57,18,3,6,8
1501,Investor,charty,9519.40427868979,0,0,36.3129583874103,27.0188645444891,0,1501,9,57,0,3,6,8
1502,Investor,fundy,10916.5128332689,0,0,22.7809155760061,13.4619779453848,15.1934208693055,1502,9,57,15,3,6,8
1503,Investor,fundy,10682.0284709603,0,0,23.5699793691793,7.34833402788097,29.5663151598385,1503,9,57,18,3,6,8
1504,Investor,fundy,10679.6093500958,0,0,22.0038381756842,16.5806925420655,27.5407471833218,1504,9,57,22,3,6,8
1505,Investor,fundy,10350.1281491825,0,0,13.7602502526448,18.1371792787569,17.3895955702337,1505,9,57,15,3,6,8
1506,Investor,fundy,10271.7618739778,0,0,18.8705102047081,18.1494536542796,14.6406736772829,1506,9,57,18,3,6,8
1507,Investor,fundy,10217.48128329,0,0,16.0611947341518,19.0389635725639,17.2721674621142,1507,9,57,16,3,6,8
1508,Investor,fundy,10941.2408026492,0,0,18.2143015559469,18.8413918772393,22.5234059619186,1508,9,57,20,3,6,8
1509,Investor,fundy,9189.84595991191,0,0,21.0530102080411,6.42837170882233,21.9848522024485,1509,9,57,17,3,6,8
1510,Investor,fundy,10782.437702351,0,0,20.5392332200236,12.3479192940326,24.3170475600927,1510,9,57,14,3,6,8
1511,Investor,fundy,10450.837868437,0,0,12.7731181567236,20.1333607841353,18.3198452755555,1511,9,57,17,3,6,8
1512,Investor,fundy,9692.28653138462,0,0,22.9678914781109,18.0957094733297,20.367452751131,1512,9,57,20,3,6,8
1513,Investor,fundy,9525.51449185494,0,0,17.530876114964,11.9341926674816,19.0903396140063,1513,9,57,19,3,6,8
1514,Investor,fundy,8948.60320234348,0,0,16.1577017316065,12.2936649847453,18.3234063112472,1514,9,57,22,3,6,8
1515,Investor,fundy,11073.2631094234,0,0,20.7189465365734,12.2801333094296,21.7718948448892,1515,9,57,21,3,6,8
1516,Investor,fundy,9951.87849973541,0,0,17.4444633258126,16.2922013853233,21.2669385058824,1516,9,57,15,3,6,8
1517,Investor,fundy,9698.78514535875,0,0,22.981508201612,14.1645779328798,25.9050500857427,1517,9,57,17,3,6,8
1518,Investor,fundy,11825.7419424724,0,0,21.3251775708524,16.8890621956188,12.6982156492257,1518,9,57,18,3,6,8
1519,Investor,fundy,10819.4655183288,0,0,19.9128027408762,18.292839001872,22.9719548119078,1519,9,57,12,3,6,8
1520,Investor,fundy,8696.33620849202,0,0,21.5615546378288,17.6784671119962,20.3277072779185,1520,9,57,16,3,6,8
1521,Investor,fundy,9893.56478859059,0,0,14.2632851674892,19.9434367923062,18.1219229078923,1521,9,57,21,3,6,8
1522,Investor,fundy,10260.6834343608,0,0,21.5836366935329,16.0769909633789,23.4612347523385,1522,9,57,18,3,6,8
1523,Investor,fundy,10130.5496937534,0,0,17.1463505071526,20.0617531128917,23.8089601304654,1523,9,57,26,3,6,8
1524,Investor,fundy,9717.52419119342,0,0,21.8029197469956,12.6509760217746,27.0003238379671,1524,9,57,16,3,6,8
1525,Investor,fundy,11083.1774462787,0,0,15.8796698531485,9.27242420400938,15.2377773687141,1525,9,57,21,3,6,8
1526,Investor,fundy,10667.1788417517,0,0,18.9850010806899,17.5579962981536,21.0463619303808,1526,9,57,14,3,6,8
1527,Investor,fundy,10610.1811603905,0,0,22.3962668511184,16.8567054089721,20.1960831773599,1527,9,57,18,3,6,8
1528,Investor,fundy,10626.3962199956,0,0,18.2992375166622,16.9402612771163,21.0427849123771,1528,9,57,19,3,6,8
1529,Investor,fundy,10091.5516297527,0,0,20.7239874333736,12.8358071046814,18.5972153070419,1529,9,57,17,3,6,8
1530,Investor,charty,11584.6231138097,0,0,39.633597613971,39.0490047808432,0,1530,9,57,0,3,6,8
1531,Investor,fundy,12234.6652450975,0,0,21.832912226042,13.6066035790697,15.5454814114391,1531,9,57,16,3,6,8
1532,Investor,fundy,8150.5760885302,0,0,22.3784151668369,12.5403840517452,13.3582864839277,1532,9,57,12,3,6,8
1533,Investor,fundy,11331.0624986049,0,0,21.3462861008228,11.9437663295965,17.4462234632368,1533,9,57,20,3,6,8
1534,Investor,fundy,9313.62735235429,0,0,14.5283795052233,12.6173315985293,20.616172612641,1534,9,57,18,3,6,8
1535,Investor,fundy,11172.5860611357,0,0,19.8356991069322,10.7690119578413,18.4977489867893,1535,9,57,20,3,6,8
1536,Investor,fundy,9317.69279149156,0,0,22.6990064764411,11.8410695974342,13.1361850034208,1536,9,57,15,3,6,8
1537,Investor,fundy,10059.1198348788,0,0,17.6819807011979,11.3409805453789,13.7829930338292,1537,9,57,17,3,6,8
1538,Investor,fundy,9879.12536814241,0,0,21.9089635938478,19.7334993121897,23.6013485897457,1538,9,57,18,3,6,8
1539,Investor,fundy,11309.2262592149,0,0,18.2873787975237,17.0996592257519,23.8547269608226,1539,9,57,19,3,6,8
1540,Investor,fundy,10639.9036961818,0,0,17.4376244581761,15.3429018960791,25.0202962445795,1540,9,57,8,3,6,8
1541,Investor,fundy,11499.6505535806,0,0,23.0042861182803,16.0032837524632,12.2754246739796,1541,9,57,20,3,6,8
1542,Investor,charty,9344.48483380921,0,0,40.5035268785463,16.6334931325162,0,1542,9,57,0,3,6,8
1543,Investor,fundy,9926.90879701136,0,0,19.1846041618766,20.9748556393657,21.2364460972044,1543,10,58,19,3,6,8
1544,Investor,fundy,9792.08282874285,0,0,18.2566241582576,20.7157566109129,20.4865483437742,1544,10,58,15,3,6,8
1545,Investor,fundy,10680.5773612828,0,0,17.079627672423,12.026186664483,27.7387394972361,1545,10,58,18,3,6,8
1546,Investor,fundy,9695.2904501141,0,0,17.1187801945853,10.6593010747617,27.3629878439616,1546,10,58,22,3,6,8
1547,Investor,charty,8161.18518337985,0,0,31.3606326607698,28.7782078198109,0,1547,10,58,0,3,6,8
1548,Investor,fundy,9975.12035468041,0,0,18.6204263552741,14.0142262872088,25.9606121588522,1548,10,58,15,3,6,8
1549,Investor,fundy,10959.8717894606,0,0,18.3034792666235,12.448210826938,26.3985835436974,1549,10,58,21,3,6,8
1550,Investor,fundy,7300.66052463421,0,0,25.2780828087871,12.2626061285995,23.1621531270643,1550,10,58,19,3,6,8
1551,Investor,fundy,9288.08788976531,0,0,17.8669445781403,23.8064700413549,21.3116041883524,1551,10,58,21,3,6,8
1552,Investor,fundy,10100.1370625842,0,0,14.8305198388539,10.5319415893724,27.2209409709707,1552,10,58,19,3,6,8
1553,Investor,charty,9154.69606432447,0,0,34.1201720700458,26.5863503374677,0,1553,10,58,0,3,6,8
1554,Investor,fundy,7770.57207937116,0,0,20.8028875019066,9.4174302497231,13.7565507301103,1554,10,58,14,3,6,8
1555,Investor,fundy,9416.98543567262,0,0,19.1079335500229,20.8236080095173,18.5454684055098,1555,10,58,16,3,6,8
1556,Investor,fundy,9776.98102730378,0,0,17.4173165869163,8.88936313965709,17.2725468336574,1556,10,58,15,3,6,8
1557,Investor,charty,9437.36567226102,0,0,48.4744193812236,18.1372679755929,0,1557,10,58,0,3,6,8
1558,Investor,fundy,11785.6964788234,0,0,21.0788490342787,13.1161961390982,15.791851188925,1558,10,58,20,3,6,8
1559,Investor,fundy,9501.37974985254,0,0,17.2027669219401,18.3242738763457,21.611278250308,1559,10,58,17,3,6,8
1560,Investor,charty,10032.362863669,0,0,37.2116103449849,48.2455113684224,0,1560,10,58,0,3,6,8
1561,Investor,charty,10239.1456242028,0,0,55.6773590739081,32.0080931047294,0,1561,10,58,0,3,6,8
1562,Investor,fundy,10349.7745096261,0,0,27.0266532611261,15.8224701467343,22.250111472736,1562,10,58,17,3,6,8
1563,Investor,fundy,9153.04599107316,0,0,23.3526150390525,19.2772787066215,21.0193522260148,1563,10,58,17,3,6,8
1564,Investor,fundy,9660.78835270361,0,0,17.3331247521243,11.3604089462516,15.1491795529579,1564,10,58,12,3,6,8
1565,Investor,fundy,8835.35111535929,0,0,21.0225971406817,8.42341944410056,14.6206157146195,1565,10,58,10,3,6,8
1566,Investor,fundy,8079.06914738606,0,0,20.4326131561167,4.21964723474598,19.4043437755829,1566,10,58,15,3,6,8
1567,Investor,fundy,9998.38881999973,0,0,22.7385309260987,6.69703510656818,17.699846955167,1567,10,58,13,3,6,8
1568,Investor,fundy,9626.13259640657,0,0,14.0511826012168,11.0622748187827,18.5039432129532,1568,10,58,23,3,6,8
1569,Investor,fundy,8639.01081170489,0,0,23.3016633472596,18.6800162193468,22.7500975337407,1569,10,58,20,3,6,8
1570,Investor,fundy,9119.9422482436,0,0,22.7694660948994,10.2938488680928,20.789387018646,1570,10,58,17,3,6,8
1571,Investor,fundy,9190.14863454404,0,0,19.5189366901686,17.4018920710664,23.9279639128872,1571,10,58,13,3,6,8
1572,Investor,fundy,10483.5084876255,0,0,22.8104718303243,21.0084085184665,17.5489984798126,1572,10,58,18,3,6,8
1573,Investor,fundy,9996.62697403581,0,0,21.9357289265524,22.4262615410595,25.856357092077,1573,10,58,16,3,6,8
1574,Investor,fundy,9605.51568247864,0,0,17.8438749196842,13.3847200834849,18.3944566449116,1574,10,58,21,3,6,8
1575,Investor,fundy,9353.71575171481,0,0,22.5395616971785,15.7481043647183,16.7316895975404,1575,10,58,13,3,6,8
1576,Investor,fundy,9258.68095637453,0,0,20.904277543113,9.0311972945284,17.0848496060314,1576,10,58,23,3,6,8
1577,Investor,fundy,9420.82954099777,0,0,18.5097716397464,12.3611969272373,18.3676590943711,1577,10,58,16,3,6,8
1578,Investor,fundy,10115.9822658297,0,0,23.5464026154389,13.3949709194076,26.4477086702118,1578,10,58,18,3,6,8
1579,Investor,fundy,9531.39284969927,0,0,19.0482252456797,12.0308664042097,33.0359295552836,1579,10,58,22,3,6,8
1580,Investor,fundy,8906.97809352347,0,0,11.8259077264685,6.8182862234544,21.6405206725503,1580,10,58,12,3,6,8
1581,Investor,fundy,8887.62820676473,0,0,25.7003796405449,9.00455945748596,15.0241745937314,1581,10,58,17,3,6,8
1582,Investor,fundy,11997.7506693659,0,0,14.9754549004435,17.5988248776602,20.7785110573628,1582,10,58,11,3,6,8
1583,Investor,fundy,8887.15343278704,0,0,12.7989066741615,8.19886145207652,27.228515800302,1583,10,58,20,3,6,8
1584,Investor,charty,9301.65631869918,0,0,39.9060821163753,31.5343326116242,0,1584,10,58,0,3,6,8
1585,Investor,fundy,8949.39710427938,0,0,18.6015428143679,16.7147895861296,19.6086073479431,1585,10,58,16,3,6,8
1586,Investor,fundy,12096.4202814731,0,0,15.0538462077925,18.0842127858183,20.1459335482268,1586,10,58,22,3,6,8
1587,Investor,charty,10509.1959628364,0,0,37.4758693325541,39.4158805849018,0,1587,10,58,0,3,6,8
1588,Investor,fundy,8855.97685655751,0,0,21.7927861124969,15.472301892204,31.1526234593604,1588,10,58,18,3,6,8
1589,Investor,fundy,10115.3744236105,0,0,14.9656027874424,11.0164413638782,22.9261907835612,1589,10,58,17,3,6,8
1590,Investor,fundy,10143.4153574918,0,0,21.0223531801412,20.0250849838268,14.5410542994078,1590,10,58,18,3,6,8
1591,Investor,fundy,13637.7735737836,0,0,16.5082888700561,15.0934857999611,13.9706340793696,1591,10,58,13,3,6,8
1592,Investor,fundy,8735.69981199767,0,0,20.4854672932343,17.0766212167801,28.9948500946433,1592,10,58,15,3,6,8
1593,Investor,fundy,9230.9977768928,0,0,18.1247064315219,13.5407482806971,19.0502459296706,1593,10,58,10,3,6,8
1594,Investor,fundy,8471.92672217249,0,0,18.5493737707125,11.5503681158543,19.4782368346618,1594,10,58,18,3,6,8
1595,Investor,fundy,9382.41423684869,0,0,16.4139183584804,14.0050543218887,17.3480036146387,1595,10,58,20,3,6,8
1596,Investor,fundy,9550.52008505301,0,0,17.6917380807955,7.33658988455615,16.7710812213529,1596,10,58,14,3,6,8
1597,Investor,fundy,9293.27817377272,0,0,23.4132924916222,12.897419137354,21.9329979101499,1597,10,58,24,3,6,8
1598,Investor,charty,11618.966876416,0,0,35.729517380244,24.2049309191317,0,1598,10,58,0,3,6,8
