AgentID,PurposeCategory,StrategyType,Liquidity,Holdings_1,Holdings_2,RiskAppetite,ProActiveness,IntelligenceGap,OwnTokenId,DayOfBirth,DayOfPassing,NumTermsForeseen_Fundy,DailyWeights4MvngAvg_Charty_1,DailyWeights4MvngAvg_Charty_2,DailyWeights4MvngAvg_Charty_3
563,Speculator,charty,1956.80229882566,0,0,36.2692925577128,28.3033274576556,0,563,4,17,0,3,6,8
564,Speculator,noisy,1900.74590710733,0,0,81.8579993222404,57.5440925983528,0,564,4,15,0,3,6,8
565,Utilizer,charty,5268.55346905909,0,0,41.7241334055123,30.0144014268368,0,565,4,32,0,3,6,8
566,Utilizer,charty,5603.67403643384,0,0,42.2896132760818,41.6323095491327,0,566,4,30,0,3,6,8
567,Investor,noisy,10040.7339601038,0,0,57.430943904637,51.3692081338307,0,567,4,51,0,3,6,8
568,Investor,fundy,9919.72395291809,0,0,20.3767670326103,12.880510340226,27.2705987310096,568,4,45,18,3,6,8
569,Speculator,charty,2004.78377645383,0,0,35.2070931237564,25.8896960753452,0,569,4,14,0,3,6,8
570,Investor,charty,10654.4329491123,0,0,46.0355832002069,30.2644170879295,0,570,4,56,0,3,6,8
571,Creator,noisy,2043.57337343353,0,0,65.936851858064,43.7637231752347,0,571,4,16,0,3,6,8
572,Speculator,noisy,1695.81714018192,0,0,54.6657273704609,50.8548324974877,0,572,4,18,0,3,6,8
573,Investor,fundy,11058.7000412398,0,0,21.4601671093357,16.8638851718414,19.0441695616678,573,4,50,19,3,6,8
574,Speculator,charty,1779.15889265471,0,0,36.8128084346573,38.3739254367325,0,574,4,16,0,3,6,8
575,Investor,fundy,9855.06738398786,0,0,15.9335989703137,22.9666437742755,28.5819561288139,575,4,49,23,3,6,8
576,Speculator,noisy,2262.73273012891,0,0,72.9609833265153,49.9035960243138,0,576,4,16,0,3,6,8
577,Investor,fundy,10465.6968971207,0,0,20.0810400014519,16.6315150353635,17.9749412540481,577,4,52,18,3,6,8
578,Speculator,noisy,1540.3407376527,0,0,44.940976656492,57.5870085069862,0,578,4,13,0,3,6,8
579,Utilizer,charty,5005.06681728766,0,0,30.6499971934271,35.00698946732,0,579,4,30,0,3,6,8
580,Creator,noisy,2070.57518956429,0,0,53.7805656907475,51.4503921565261,0,580,4,17,0,3,6,8
581,Speculator,charty,2299.53469533973,0,0,40.7919322556461,28.7118100600859,0,581,4,15,0,3,6,8
582,Investor,fundy,8737.71195618831,0,0,22.7290259452801,19.2046187943922,13.6322167491694,582,4,50,20,3,6,8
583,Creator,noisy,1676.85397827917,0,0,74.0199881130093,60.3389455413942,0,583,4,18,0,3,6,8
584,Investor,fundy,10919.3573782571,0,0,19.8155771455301,16.311404605953,23.2613268108999,584,4,52,16,3,6,8
585,Utilizer,fundy,5282.45267955242,0,0,21.5435557166304,16.4859372989763,24.0288732812675,585,4,27,19,3,6,8
586,Utilizer,charty,3858.42720687601,0,0,36.9513692053889,36.3455079645307,0,586,4,24,0,3,6,8
587,Investor,fundy,9928.85223391187,0,0,15.2006906318827,6.15909376899517,13.7740349148192,587,4,46,20,3,6,8
588,Creator,noisy,1584.26076834012,0,0,54.2639350966748,56.7188370870895,0,588,4,17,0,3,6,8
589,Creator,charty,2082.81635144319,0,0,36.0322245490732,34.8529625914709,0,589,4,16,0,3,6,8
590,Speculator,charty,1583.73423252338,0,0,30.7476398221329,22.3421810260928,0,590,4,15,0,3,6,8
591,Speculator,noisy,1905.03759338089,0,0,58.5132258670225,61.7428991459564,0,591,4,16,0,3,6,8
592,Creator,noisy,1851.38213767411,0,0,68.3655764082232,51.9949165211795,0,592,4,16,0,3,6,8
593,Speculator,charty,1908.35201288749,0,0,39.6732062671659,51.4413547299347,0,593,4,15,0,3,6,8
594,Speculator,noisy,2054.50185150299,0,0,62.7229776413098,53.6121521106038,0,594,4,18,0,3,6,8
595,Speculator,noisy,2022.05304080582,0,0,47.3870710134602,45.1531675429479,0,595,4,17,0,3,6,8
596,Speculator,noisy,2234.6125460343,0,0,63.6627812182762,51.5970388926584,0,596,4,15,0,3,6,8
597,Utilizer,charty,5667.09330584013,0,0,42.4013203550531,41.7281342609816,0,597,4,26,0,3,6,8
598,Utilizer,charty,4463.6163204626,0,0,34.3770618103783,36.8152579458181,0,598,4,30,0,3,6,8
599,Investor,fundy,8519.26633892259,0,0,23.5692169967074,14.1929222074632,29.7826555890561,599,4,52,18,3,6,8
600,Speculator,charty,2142.02680644333,0,0,38.5608816071153,41.8562441206246,0,600,4,16,0,3,6,8
601,Investor,fundy,10003.8212177068,0,0,20.0634482677039,16.6627338733684,18.6436747311831,601,4,58,14,3,6,8
602,Creator,noisy,1618.63697931995,0,0,50.7793489111287,40.2894713579846,0,602,4,19,0,3,6,8
603,Speculator,noisy,1691.68577838194,0,0,80.9244572316071,61.3458529731412,0,603,4,16,0,3,6,8
604,Speculator,noisy,1688.92120334634,0,0,61.1763875884493,66.0174882261126,0,604,4,13,0,3,6,8
605,Speculator,noisy,2173.60929274534,0,0,66.5080752171491,61.5589624775292,0,605,4,16,0,3,6,8
606,Investor,fundy,9683.14169846734,0,0,17.8754782233669,17.5044061158139,18.0191273667426,606,4,57,21,3,6,8
607,Speculator,noisy,2129.23687648264,0,0,63.7117559585206,48.9276582354541,0,607,4,16,0,3,6,8
608,Utilizer,charty,4818.71765901064,0,0,37.1271980369229,38.703625820599,0,608,4,25,0,3,6,8
609,Utilizer,charty,4395.83974459819,0,0,37.4152098609951,52.1758279140727,0,609,4,30,0,3,6,8
610,Investor,fundy,10089.745588663,0,0,18.9400413350202,10.0741298952533,22.274769787156,610,4,54,17,3,6,8
611,Investor,fundy,10065.7738943175,0,0,11.8659239284819,12.3479071844627,22.3080130942239,611,4,55,18,3,6,8
612,Utilizer,charty,6292.55387049595,0,0,31.8726353982882,36.9610450000052,0,612,4,33,0,3,6,8
613,Investor,fundy,10313.007688025,0,0,23.4737163943633,19.4330713100675,18.1633828180355,613,4,56,21,3,6,8
614,Utilizer,charty,4709.93234779066,0,0,35.1367147595624,40.0678564579473,0,614,4,27,0,3,6,8
615,Investor,fundy,8962.25837194396,0,0,16.6290587574322,10.0559280348985,29.5792110647073,615,4,52,20,3,6,8
616,Utilizer,charty,5023.99819263869,0,0,44.1632427774749,27.1578803638664,0,616,4,34,0,3,6,8
617,Utilizer,charty,5108.84762179569,0,0,38.4308587229504,27.3266475268766,0,617,4,19,0,3,6,8
618,Speculator,charty,2408.18697810583,0,0,43.6830334439791,30.7530927190766,0,618,4,15,0,3,6,8
619,Speculator,noisy,1915.48827233984,0,0,69.65833128575,44.4083344201243,0,619,4,16,0,3,6,8
620,Utilizer,charty,4569.78116935393,0,0,34.9258772153529,37.1896786006549,0,620,4,27,0,3,6,8
621,Speculator,noisy,2260.86043824389,0,0,53.910783052975,49.0723840206652,0,621,4,17,0,3,6,8
622,Speculator,noisy,1760.87264944625,0,0,67.973304950052,46.9396377050769,0,622,4,20,0,3,6,8
623,Investor,fundy,9864.93303313861,0,0,22.7241648177438,16.649133869526,18.7021707731344,623,4,56,18,3,6,8
624,Speculator,noisy,2202.35767334811,0,0,72.7793494375149,37.9031711401454,0,624,4,17,0,3,6,8
625,Investor,fundy,10612.4691883727,0,0,20.5802276706975,10.7799645073319,19.919256576943,625,4,54,21,3,6,8
626,Investor,fundy,9026.53614708162,0,0,22.7451026778868,14.0781721244406,21.9844363218401,626,4,50,16,3,6,8
627,Speculator,noisy,2242.82073213406,0,0,53.5760499584836,45.6054500985191,0,627,4,15,0,3,6,8
628,Speculator,noisy,1897.44568479443,0,0,53.0199926021122,51.2183115002267,0,628,4,18,0,3,6,8
629,Utilizer,charty,5297.38239493994,0,0,33.0561343220889,34.7558731015709,0,629,4,30,0,3,6,8
630,Speculator,noisy,1449.41986570355,0,0,61.6083858053989,52.8519815287006,0,630,4,17,0,3,6,8
631,Speculator,noisy,2030.79457228285,0,0,52.1784142619229,43.5251862073476,0,631,4,13,0,3,6,8
632,Speculator,noisy,1995.28866733484,0,0,58.4375211764854,43.4068920315288,0,632,4,15,0,3,6,8
633,Investor,fundy,11636.241828552,0,0,18.5491264787106,10.7845016603723,25.732169293241,633,4,49,17,3,6,8
634,Utilizer,charty,4489.89642282024,0,0,37.5350470871324,33.4188702861463,0,634,4,21,0,3,6,8
635,Speculator,charty,1539.9574588772,0,0,36.79609589944,34.1898877416517,0,635,4,15,0,3,6,8
636,Speculator,noisy,1950.67726334043,0,0,77.4476811345291,45.0486122635964,0,636,4,14,0,3,6,8
637,Utilizer,charty,4329.47584035381,0,0,39.7653268887114,46.4312585495887,0,637,4,29,0,3,6,8
638,Speculator,noisy,1726.07397741655,0,0,47.6225686075655,53.2168891623404,0,638,4,15,0,3,6,8
639,Speculator,noisy,1707.8500270635,0,0,62.2124367630708,50.0963984749074,0,639,4,16,0,3,6,8
640,Utilizer,charty,4721.42548896687,0,0,45.1550254905217,58.258033327161,0,640,4,27,0,3,6,8
641,Investor,fundy,10054.5704622724,0,0,23.4854364098094,15.4745508144609,21.9896112442253,641,4,51,17,3,6,8
642,Utilizer,charty,5500.94957051097,0,0,34.3391562361155,48.5077793238659,0,642,4,25,0,3,6,8
643,Speculator,noisy,2434.45673880382,0,0,76.3192986885043,45.5048558915321,0,643,4,16,0,3,6,8
644,Speculator,noisy,2167.35940542315,0,0,56.1757113406217,57.8401390548949,0,644,4,15,0,3,6,8
645,Creator,noisy,2135.87891166962,0,0,72.0594013819696,45.2878949992117,0,645,4,15,0,3,6,8
646,Investor,fundy,10389.8103807692,0,0,21.815275488941,21.5953051991342,23.471842006173,646,4,51,24,3,6,8
647,Speculator,noisy,1303.93919795684,0,0,51.0385254466325,53.3228199200131,0,647,4,14,0,3,6,8
648,Utilizer,charty,6089.80095973911,0,0,33.3257195550175,33.4176678042503,0,648,4,27,0,3,6,8
649,Speculator,noisy,1903.77277629769,0,0,62.5078658006313,54.4540583911294,0,649,4,14,0,3,6,8
650,Investor,fundy,9086.48947095593,0,0,21.7107186472763,18.7082872507969,7.48075268060188,650,4,50,14,3,6,8
651,Utilizer,charty,3735.40677446331,0,0,37.8491232329681,44.8013258980758,0,651,4,29,0,3,6,8
652,Utilizer,charty,4385.031254698,0,0,38.6192168959372,38.5175358237217,0,652,4,26,0,3,6,8
653,Utilizer,charty,4740.99304274935,0,0,34.6674560881775,33.064268670577,0,653,4,28,0,3,6,8
654,Investor,fundy,10233.2489227327,0,0,17.5668716803537,8.75133204599622,22.2818852068145,654,4,50,18,3,6,8
655,Utilizer,charty,5072.22127584939,0,0,38.8941276511277,36.9796698049259,0,655,4,26,0,3,6,8
656,Speculator,noisy,1822.6241179289,0,0,65.2221092641238,44.5520506876727,0,656,4,19,0,3,6,8
657,Investor,fundy,11216.0277322306,0,0,16.5457295842591,16.0031774462664,18.3266883999033,657,4,56,15,3,6,8
658,Speculator,noisy,1667.26520097427,0,0,45.7155706602463,51.121924996277,0,658,4,14,0,3,6,8
659,Investor,charty,8446.27586464707,0,0,35.4033823947499,38.1424058173971,0,659,4,54,0,3,6,8
660,Speculator,noisy,1235.90178703097,0,0,72.4438011186816,46.4906228723455,0,660,4,15,0,3,6,8
661,Investor,fundy,9993.71040082332,0,0,17.5676781789629,15.3556263397762,15.7997727827178,661,4,52,22,3,6,8
662,Utilizer,charty,5285.83262652266,0,0,38.3875467804678,24.538444921032,0,662,4,30,0,3,6,8
663,Utilizer,charty,5697.19171268449,0,0,41.8734034386408,46.4352634495041,0,663,4,24,0,3,6,8
664,Investor,fundy,10595.6972860902,0,0,19.6577086913546,15.6051096295751,25.2910051080986,664,4,60,26,3,6,8
665,Investor,charty,8194.08870360531,0,0,35.7564015928774,27.3887926152563,0,665,4,50,0,3,6,8
666,Speculator,charty,2050.5181789279,0,0,40.7460776459584,37.855345935795,0,666,4,15,0,3,6,8
667,Utilizer,charty,5702.57820873356,0,0,37.3813246644083,38.790694501363,0,667,4,30,0,3,6,8
668,Utilizer,charty,4577.84712268089,0,0,40.9913885235929,28.7329388146764,0,668,5,28,0,3,6,8
669,Creator,charty,1950.07545025952,0,0,31.4231934441811,28.7613891304121,0,669,5,16,0,3,6,8
670,Utilizer,charty,4687.38571913714,0,0,35.8750612732663,26.6604753902834,0,670,5,27,0,3,6,8
671,Speculator,noisy,2035.13002504966,0,0,58.4801656826506,46.7944332470497,0,671,5,18,0,3,6,8
672,Speculator,noisy,2174.52763063258,0,0,49.5232937000684,38.9268361973524,0,672,5,19,0,3,6,8
673,Speculator,noisy,2059.19967740482,0,0,62.947377687421,58.9751035787331,0,673,5,17,0,3,6,8
674,Creator,charty,1921.51924492956,0,0,34.096748319041,21.3535477991281,0,674,5,16,0,3,6,8
675,Speculator,noisy,1824.26582582496,0,0,63.1427935040219,50.0290800346073,0,675,5,16,0,3,6,8
676,Utilizer,charty,4648.03597182738,0,0,39.3654738283026,18.5479414110218,0,676,5,31,0,3,6,8
677,Speculator,noisy,2244.46302383383,0,0,51.6809093783774,52.8206554641184,0,677,5,20,0,3,6,8
678,Utilizer,fundy,5144.58874097581,0,0,21.5416991627666,14.31881995784,19.934799544035,678,5,26,20,3,6,8
679,Investor,fundy,9709.1081277341,0,0,22.5946117297126,11.1827295565022,15.0870674731232,679,5,51,20,3,6,8
680,Speculator,noisy,2022.94999093211,0,0,66.8395717265646,54.8423009044026,0,680,5,19,0,3,6,8
681,Creator,noisy,1745.27383971227,0,0,61.0550245891444,52.0200593693124,0,681,5,18,0,3,6,8
682,Creator,noisy,2010.31811847084,0,0,53.9934096284379,45.8881941540945,0,682,5,18,0,3,6,8
683,Investor,fundy,10700.6177619114,0,0,24.8977697361387,14.481759656751,20.1513261189146,683,5,56,16,3,6,8
684,Speculator,noisy,1859.82232999405,0,0,62.9560593381186,44.9892588215041,0,684,5,13,0,3,6,8
685,Investor,fundy,10273.335815644,0,0,20.9025686705259,13.7351720597444,9.75488986321152,685,5,50,16,3,6,8
686,Speculator,noisy,2316.22914099506,0,0,67.3748594742958,46.8923439852469,0,686,5,12,0,3,6,8
687,Utilizer,fundy,4399.43750177261,0,0,22.3331925373438,25.3878243937696,23.0228364707715,687,5,26,21,3,6,8
688,Speculator,noisy,2159.93055985344,0,0,55.0839815045403,48.9881067047722,0,688,5,17,0,3,6,8
689,Speculator,noisy,2084.69335013141,0,0,50.0451962094456,33.9067259292339,0,689,5,18,0,3,6,8
690,Utilizer,charty,5625.70423489531,0,0,41.6668106507645,40.469113681396,0,690,5,31,0,3,6,8
691,Utilizer,charty,5252.56107967994,0,0,52.1494768026833,35.3955160205609,0,691,5,29,0,3,6,8
692,Utilizer,fundy,4187.09020788118,0,0,13.345719854848,16.2191580903075,12.9775325770022,692,5,29,21,3,6,8
693,Utilizer,charty,5476.71153619642,0,0,38.3080768792424,28.1569369242444,0,693,5,32,0,3,6,8
694,Speculator,noisy,2287.77767530322,0,0,64.8434288443349,59.5198409052472,0,694,5,17,0,3,6,8
695,Utilizer,charty,5463.15115938858,0,0,35.6241987634549,28.3671633088861,0,695,5,30,0,3,6,8
696,Speculator,noisy,2076.93489418668,0,0,65.4215409657107,57.288384747696,0,696,5,16,0,3,6,8
697,Investor,fundy,9861.24625008787,0,0,16.3128140382642,13.7770528063433,23.4016493415187,697,5,49,13,3,6,8
698,Investor,fundy,10629.9329519902,0,0,18.372092653341,11.4625199511185,29.0416356052958,698,5,57,15,3,6,8
699,Speculator,noisy,1928.3789234013,0,0,61.3594234914858,58.0834305125822,0,699,5,15,0,3,6,8
700,Investor,charty,11823.4839524265,0,0,40.1210752252557,34.3612765482999,0,700,5,56,0,3,6,8
701,Investor,fundy,8648.30015243405,0,0,16.4897611371929,17.8074574256467,23.7960678666162,701,5,54,15,3,6,8
702,Investor,fundy,10253.5945209419,0,0,21.1201561850225,13.5078634081433,18.0614931967247,702,5,54,23,3,6,8
703,Utilizer,charty,4879.8294453437,0,0,43.6256465920474,23.8441249279066,0,703,5,25,0,3,6,8
704,Speculator,charty,1909.01097627751,0,0,32.331045454688,24.8137533810712,0,704,5,18,0,3,6,8
705,Utilizer,charty,5723.03743284529,0,0,35.9981928525167,47.3111973416176,0,705,5,29,0,3,6,8
706,Speculator,noisy,1834.10171974224,0,0,49.5965719829023,54.4805426489876,0,706,5,21,0,3,6,8
707,Creator,noisy,2464.11109054115,0,0,74.064299697969,48.182673964692,0,707,5,20,0,3,6,8
708,Utilizer,charty,5479.27430172996,0,0,41.9645891504947,22.2042951228828,0,708,5,31,0,3,6,8
709,Speculator,noisy,2286.65107566361,0,0,77.2630386618017,39.6163163327065,0,709,5,15,0,3,6,8
710,Utilizer,charty,5050.51787290138,0,0,40.9351192446951,35.5112573976337,0,710,5,30,0,3,6,8
711,Speculator,noisy,2279.16507759885,0,0,43.2720879184157,47.5429803281188,0,711,5,18,0,3,6,8
712,Utilizer,charty,3829.12402332322,0,0,38.5009932502147,41.6747705969469,0,712,5,33,0,3,6,8
713,Investor,fundy,10268.1296539633,0,0,27.1540157736499,17.9693888442363,20.7773357583551,713,5,56,17,3,6,8
714,Speculator,charty,2240.03459280167,0,0,40.0401600439483,35.9214346315971,0,714,5,20,0,3,6,8
715,Utilizer,charty,5745.74401817913,0,0,48.013244366433,44.2801055101838,0,715,5,30,0,3,6,8
716,Speculator,noisy,1439.6328575349,0,0,46.3037006818979,65.743831394769,0,716,5,20,0,3,6,8
717,Utilizer,charty,4918.42094954133,0,0,36.9246765758541,37.7512158826204,0,717,5,26,0,3,6,8
718,Utilizer,charty,4975.39806106945,0,0,37.9206251666259,39.6551706683163,0,718,5,27,0,3,6,8
719,Speculator,noisy,1333.62018233935,0,0,61.2777784279043,55.3611088556496,0,719,5,16,0,3,6,8
720,Utilizer,charty,4029.79010958955,0,0,46.7484462232539,49.7535559825643,0,720,5,27,0,3,6,8
721,Utilizer,charty,4812.81873726614,0,0,40.7980820966622,38.0394237787902,0,721,5,27,0,3,6,8
722,Utilizer,charty,5142.4321754055,0,0,39.4763788574426,32.6687171275437,0,722,5,24,0,3,6,8
723,Investor,fundy,9848.33809949573,0,0,20.4760075491669,13.3821761240955,26.955353250099,723,5,49,20,3,6,8
724,Utilizer,charty,4376.48146214996,0,0,46.6733677121023,45.696688775631,0,724,5,28,0,3,6,8
725,Utilizer,fundy,5393.98074884217,0,0,17.7045682010005,11.4104795165989,16.2354405292176,725,5,29,19,3,6,8
726,Utilizer,charty,4670.50635938524,0,0,41.673772773471,51.0398743397911,0,726,5,25,0,3,6,8
727,Speculator,noisy,2123.47487115303,0,0,50.3288246332463,47.2152371877943,0,727,5,21,0,3,6,8
728,Investor,fundy,9757.92944823725,0,0,19.6369429920834,16.0678343016401,23.263741255291,728,5,53,18,3,6,8
729,Utilizer,charty,5053.93194947682,0,0,46.5592559867021,39.1826325132956,0,729,5,28,0,3,6,8
730,Utilizer,charty,4034.2566437359,0,0,39.8076704588605,48.3901138711592,0,730,5,28,0,3,6,8
731,Creator,noisy,2150.20277055236,0,0,41.2921630530082,44.4213775721684,0,731,5,15,0,3,6,8
732,Speculator,noisy,1811.71715468508,0,0,58.1265242680259,60.6210870542722,0,732,5,18,0,3,6,8
733,Utilizer,charty,5244.16841935638,0,0,43.0605903138927,33.9491650294017,0,733,5,30,0,3,6,8
734,Creator,noisy,1528.81596654519,0,0,57.5053917263555,53.5065391877848,0,734,5,20,0,3,6,8
735,Utilizer,charty,5049.42526496728,0,0,45.9176770639762,35.1931684603665,0,735,5,31,0,3,6,8
736,Investor,fundy,10534.4540049715,0,0,21.2974828428289,11.3218823657356,18.0032510874754,736,5,52,21,3,6,8
737,Utilizer,fundy,5028.14413128529,0,0,25.3346074775545,14.6301707478159,20.401776248025,737,5,34,19,3,6,8
738,Speculator,noisy,1580.98616032446,0,0,69.5878110634476,56.6431009732159,0,738,5,17,0,3,6,8
739,Speculator,noisy,1527.34787993024,0,0,59.6529906046763,52.4725635681687,0,739,5,17,0,3,6,8
740,Investor,fundy,11450.9736575588,0,0,21.5594171118461,5.62620414870107,17.9126298556512,740,5,56,18,3,6,8
741,Creator,noisy,2084.33566846511,0,0,76.3728721748684,46.3327401205651,0,741,5,21,0,3,6,8
742,Speculator,charty,1978.5230659743,0,0,34.995992091466,26.6701819072583,0,742,5,22,0,3,6,8
743,Speculator,noisy,1868.45804076477,0,0,57.4319491186976,40.6413658646893,0,743,5,16,0,3,6,8
744,Speculator,noisy,2183.27951782933,0,0,57.2554476418246,37.9415305312254,0,744,5,14,0,3,6,8
745,Utilizer,fundy,3531.51080108326,0,0,22.3503909196683,17.364691535497,18.260707741361,745,5,27,21,3,6,8
746,Investor,fundy,8748.21278457334,0,0,21.4615675603589,18.2673766894271,15.6301936516039,746,5,55,17,3,6,8
747,Creator,noisy,1797.66241377141,0,0,61.9271490819409,45.0798498576342,0,747,5,14,0,3,6,8
748,Speculator,noisy,1959.77139121985,0,0,54.7007406331775,37.5590715809097,0,748,5,16,0,3,6,8
749,Utilizer,charty,4768.80427142658,0,0,42.1914202713603,28.2637729607641,0,749,5,33,0,3,6,8
750,Speculator,noisy,2062.87668197898,0,0,41.7909850554741,42.5837879628039,0,750,5,18,0,3,6,8
751,Utilizer,charty,5117.86699853322,0,0,43.9178224066622,20.291041769156,0,751,5,31,0,3,6,8
752,Investor,charty,9189.87793920258,0,0,51.7012741508434,30.3726129859939,0,752,5,52,0,3,6,8
753,Utilizer,charty,4820.99517529736,0,0,38.7060209156623,40.7110997803147,0,753,5,31,0,3,6,8
754,Speculator,noisy,2265.82995277201,0,0,57.0741688722744,46.2857520467915,0,754,5,18,0,3,6,8
755,Creator,charty,1716.47163898165,0,0,39.7518120341926,35.9222987602422,0,755,5,19,0,3,6,8
756,Speculator,noisy,1668.91256806306,0,0,49.7549513848838,47.54334568722,0,756,5,19,0,3,6,8
757,Investor,fundy,8084.66339080713,0,0,23.2902349204942,17.7581428164482,16.6776519012497,757,5,56,25,3,6,8
758,Speculator,noisy,1862.52298238826,0,0,69.8525219563323,54.6837072782857,0,758,5,14,0,3,6,8
759,Utilizer,charty,4231.40738387491,0,0,37.1304405633898,39.3445137525714,0,759,5,32,0,3,6,8
760,Speculator,noisy,2595.85181755796,0,0,66.9893867956677,63.480107164988,0,760,5,16,0,3,6,8
761,Utilizer,fundy,4409.29592307626,0,0,13.1532907772231,16.1702941823432,12.5731504336336,761,5,30,21,3,6,8
762,Investor,fundy,8826.55386012641,0,0,15.5700578117801,8.88809533966655,10.2597089078781,762,5,55,15,3,6,8
763,Speculator,noisy,2192.8459957039,0,0,44.1121326594779,44.4364245637114,0,763,5,20,0,3,6,8
764,Creator,noisy,1666.57521798551,0,0,56.1701221279487,51.4747385519399,0,764,5,17,0,3,6,8
765,Speculator,noisy,2223.07119875212,0,0,73.6554869868376,47.9675994305101,0,765,5,17,0,3,6,8
766,Speculator,noisy,1893.85171264441,0,0,44.1250650344931,45.9987486816938,0,766,5,17,0,3,6,8
767,Utilizer,fundy,4107.20173769844,0,0,23.6960395375701,11.9154159792076,23.8970950423072,767,5,32,19,3,6,8
768,Speculator,charty,1949.03988235882,0,0,43.9022591861373,27.8629008222381,0,768,5,17,0,3,6,8
769,Speculator,noisy,2240.1079992908,0,0,71.8489295517188,45.5549768151105,0,769,5,16,0,3,6,8
770,Investor,fundy,9311.59848131854,0,0,19.5537459584112,8.41739185889732,14.3470858699376,770,5,53,19,3,6,8
771,Investor,fundy,11570.0657214444,0,0,14.1486471411916,10.2328972236859,26.1332364897453,771,5,43,16,3,6,8
772,Investor,fundy,8918.73000725647,0,0,21.399939123006,9.9398145331173,12.1036179042943,772,5,55,18,3,6,8
773,Speculator,charty,1577.00447188774,0,0,40.3109020494365,22.8229540779227,0,773,5,16,0,3,6,8
774,Investor,fundy,10799.9417061035,0,0,19.4367943905825,12.519339370863,25.0586275444881,774,5,52,14,3,6,8
775,Speculator,noisy,2380.8339563017,0,0,51.305259472638,59.1116727878776,0,775,5,16,0,3,6,8
776,Utilizer,charty,4809.9069934517,0,0,43.3748774670896,43.3562344447131,0,776,5,31,0,3,6,8
777,Utilizer,fundy,4358.3721992877,0,0,18.6695109420548,18.9910383203545,20.4041393533806,777,5,27,14,3,6,8
778,Utilizer,charty,5416.03052062598,0,0,38.072514856738,39.5866535564213,0,778,5,23,0,3,6,8
779,Investor,fundy,9099.70873499424,0,0,18.7031250616556,17.9958403170291,17.8596971566204,779,5,57,18,3,6,8
780,Utilizer,noisy,4948.6277075257,0,0,50.058220209007,56.1180606124762,0,780,5,29,0,3,6,8
781,Utilizer,charty,5351.1904933937,0,0,37.0538305927897,44.8598366499254,0,781,5,25,0,3,6,8
782,Utilizer,charty,4392.9354799371,0,0,38.4775622536626,41.2195484944915,0,782,5,31,0,3,6,8
783,Investor,fundy,9155.98026541862,0,0,18.3432141489209,6.71956736158978,22.5037578166516,783,5,52,17,3,6,8
784,Creator,noisy,2274.50720540343,0,0,68.1451693606849,60.6910462870742,0,784,5,17,0,3,6,8
785,Investor,charty,7771.05843405437,0,0,44.7142069381992,24.0481635532903,0,785,5,55,0,3,6,8
786,Speculator,noisy,1830.93420975454,0,0,59.7646492091975,48.6769845935705,0,786,5,19,0,3,6,8
787,Speculator,charty,2359.51255208523,0,0,46.3737022793533,16.5890709394414,0,787,5,15,0,3,6,8
788,Speculator,noisy,1883.90250534453,0,0,57.9836387296253,42.5693214107652,0,788,5,18,0,3,6,8
789,Speculator,noisy,1979.1602129239,0,0,69.0006908405279,53.5410038163861,0,789,5,14,0,3,6,8
790,Investor,fundy,12424.3909146154,0,0,19.8711849375891,15.0331371457623,22.0152945163477,790,5,54,17,3,6,8
791,Speculator,noisy,2771.11879302555,0,0,41.9149796754057,58.4888235576113,0,791,5,15,0,3,6,8
792,Utilizer,fundy,5132.65585554356,0,0,22.0341593049032,14.1565593912279,13.012981772825,792,5,25,20,3,6,8
793,Utilizer,charty,5473.18563085488,0,0,39.7074684116657,37.426205463016,0,793,5,36,0,3,6,8
794,Utilizer,charty,4584.69990719676,0,0,35.5963182027722,55.471087961453,0,794,5,29,0,3,6,8
795,Utilizer,charty,5582.27444736779,0,0,34.2246637569255,23.539624624716,0,795,5,26,0,3,6,8
796,Speculator,noisy,1703.7784594446,0,0,62.9159737839614,57.9938913299462,0,796,5,17,0,3,6,8
797,Speculator,noisy,2710.8961824535,0,0,60.9030472199609,50.1988368007629,0,797,5,15,0,3,6,8
798,Utilizer,charty,3740.07674374989,0,0,35.4324849976044,33.1554914268347,0,798,5,30,0,3,6,8
799,Speculator,noisy,1813.09144600379,0,0,60.5595042238599,50.0544362314014,0,799,5,14,0,3,6,8
800,Speculator,noisy,1509.66321876756,0,0,87.5687197005794,53.3328660545663,0,800,5,19,0,3,6,8
801,Utilizer,charty,4351.20493487536,0,0,32.0643421241483,29.3228821800222,0,801,5,33,0,3,6,8
802,Utilizer,charty,5436.89022411888,0,0,40.2310552298601,47.4312370826765,0,802,5,28,0,3,6,8
803,Speculator,noisy,1745.92709983663,0,0,73.8564749345821,48.145953420114,0,803,5,15,0,3,6,8
804,Speculator,noisy,2384.61960659036,0,0,54.3624947224517,47.16665438607,0,804,5,15,0,3,6,8
805,Creator,noisy,2303.20154124869,0,0,60.561776458048,50.3020770174555,0,805,5,22,0,3,6,8
806,Utilizer,charty,5041.66612758534,0,0,49.5346345870225,28.4340317415464,0,806,5,25,0,3,6,8
807,Investor,fundy,8574.0267758345,0,0,18.9093951441241,12.8811202375655,24.0656098343668,807,5,51,16,3,6,8
808,Utilizer,charty,5732.06162453686,0,0,30.7826291078576,29.8054856035976,0,808,5,27,0,3,6,8
809,Speculator,charty,2177.68086964552,0,0,33.9297302136274,52.8178552898434,0,809,5,21,0,3,6,8
810,Utilizer,charty,5259.96724077365,0,0,43.0944156399298,48.2087243908652,0,810,5,31,0,3,6,8
